,title,region,region_name,price_title,property_size,bedrooms,bathrooms,furnishing,boosted,state,price_m2
174,"5bdrm Duplex in Onimaba, Igando / Ikotun/Igando for sale","Ikotun/Igando, Igando / Ikotun/Igando",Igando / Ikotun/Igando,70000000.0,300,5,5,Unfurnished,1,Lagos,233333.0
175,Furnished 4bdrm Apartment in Dei-Dei for sale,"Abuja (FCT), Dei-Dei",Dei-Dei,54000000.0,465,4,4,Furnished,1,Abuja,116129.0
176,"6bdrm Bungalow in Off Governor Road, Ikotun / Ikotun/Igando for sale","Ikotun/Igando, Ikotun / Ikotun/Igando",Ikotun / Ikotun/Igando,87000000.0,600,6,6,Unfurnished,1,Lagos,145000.0
177,10bdrm Block of Flats in Ayobo for sale,"Ipaja, Ayobo",Ayobo,135000000.0,600,10,10,Semi-furnished,1,Lagos,225000.0
178,Furnished 4bdrm Duplex in Chevron for sale,"Lekki, Chevron",Chevron,280000000.0,800,4,5,Furnished,0,Lagos,350000.0
179,1bdrm Apartment in Kubwa for sale,"Abuja (FCT), Kubwa",Kubwa,6000000.0,200,1,1,Semi-furnished,1,Abuja,30000.0
180,"6bdrm Block of Flats in Love Estate, Ibadan for sale","Oyo State, Ibadan",Ibadan,65000000.0,516,6,6,Semi-furnished,1,Oyo,125969.0
181,"10bdrm Block of Flats in Unity, Egbeda for sale","Alimosho, Egbeda",Egbeda,250000000.0,650,10,10,Semi-furnished,1,Lagos,384615.0
182,"20bdrm Block of Flats in Gowon, Egbeda for sale","Alimosho, Egbeda",Egbeda,350000000.0,1200,20,10,Semi-furnished,1,Lagos,291667.0
183,"5bdrm Duplex in Royal Quarter, Ibadan for sale","Oyo State, Ibadan",Ibadan,70000000.0,500,5,5,Unfurnished,1,Oyo,140000.0
184,"8bdrm House in Ola Oluwa Zone, Ibadan for sale","Oyo State, Ibadan",Ibadan,6000000.0,555,8,2,Unfurnished,1,Oyo,10811.0
185,Furnished 4bdrm Duplex in Brown And Brown for sale,"Enugu State, Enugu",Enugu,220000000.0,540,4,4,Furnished,0,Enugu,407407.0
186,"4bdrm Duplex in Golf Estate, Enugu for sale","Enugu State, Enugu",Enugu,150000000.0,1000,4,4,Semi-furnished,0,Enugu,150000.0
187,"Furnished 5bdrm Block of Flats in Ijn Homes And, Ebonyi for sale","Ebonyi State, Ebonyi",Ebonyi,350000000.0,1300,5,5,Furnished,0,Ebonyi,269231.0
188,2bdrm Bungalow in Golden Villa Estate for sale,"Enugu State, Enugu",Enugu,40000000.0,540,2,2,Semi-furnished,0,Enugu,74074.0
189,2bdrm Apartment in Kubwa for sale,"Abuja (FCT), Kubwa",Kubwa,6000000.0,180,2,2,Semi-furnished,1,Abuja,33333.0
190,Furnished 6bdrm Duplex in Upper Chime New for sale,"Enugu State, Enugu",Enugu,140000000.0,500,6,6,Furnished,0,Enugu,280000.0
191,"Furnished 4bdrm Bungalow in Gowon, Egbeda for sale","Alimosho, Egbeda",Egbeda,280000000.0,300,4,5,Furnished,1,Lagos,933333.0
192,"20bdrm Block of Flats in Moshalasi, Ikotun / Ikotun/Igando for sale","Ikotun/Igando, Ikotun / Ikotun/Igando",Ikotun / Ikotun/Igando,125000000.0,600,20,10,Semi-furnished,1,Lagos,208333.0
193,2bdrm Bungalow in Dutse-Alhaji for sale,"Abuja (FCT), Dutse-Alhaji",Dutse-Alhaji,20000000.0,250,2,2,Semi-furnished,1,Abuja,80000.0
194,"Furnished 6bdrm Block of Flats in Along Abaranje Road, Akesan for sale","Alimosho, Akesan",Akesan,300000000.0,800,6,6,Furnished,1,Lagos,375000.0
195,3bdrm Apartment in Enugu for sale,"Enugu State, Enugu",Enugu,225000000.0,1500,3,3,Semi-furnished,0,Enugu,150000.0
196,2bdrm Block of Flats in Off Lekki-Epe Expressway for sale,"Ajah, Off Lekki-Epe Expressway",Off Lekki-Epe Expressway,300000000.0,600,2,6,Semi-furnished,1,Lagos,500000.0
197,"Furnished 20bdrm Block of Flats in Unity, Igando / Ikotun/Igando","Ikotun/Igando, Igando / Ikotun/Igando",Igando / Ikotun/Igando,320000000.0,600,20,20,Furnished,1,Lagos,533333.0
198,2bdrm Bungalow in Dei-Dei for sale,"Abuja (FCT), Dei-Dei",Dei-Dei,40000000.0,500,2,2,Semi-furnished,1,Abuja,80000.0
199,3bdrm Apartment in Lifecamp Abuja for sale,"Gwarinpa, Life Camp",Life Camp,97000000.0,350,3,4,Semi-furnished,1,Abuja,277143.0
200,4bdrm Duplex in Ikota for sale,"Lekki, Ikota",Ikota,115000000.0,360,4,4,Unfurnished,0,Lagos,319444.0
201,"4bdrm Duplex in Bodija, Ibadan for sale","Oyo State, Ibadan",Ibadan,170000000.0,500,4,4,Unfurnished,1,Oyo,340000.0
202,Furnished 5bdrm Duplex in Transparency Estate for sale,"Enugu State, Enugu",Enugu,180000000.0,500,5,5,Furnished,0,Enugu,360000.0
203,10bdrm Block of Flats in Ogba GRA for sale,"Ogba, Ogba GRA",Ogba GRA,290000000.0,650,10,10,Semi-furnished,1,Lagos,446154.0
204,5bdrm Duplex in Premier Layout Enugu for sale,"Enugu State, Enugu",Enugu,100000000.0,500,5,5,Semi-furnished,0,Enugu,200000.0
205,"3bdrm Bungalow in Araro/Akufo Road, for sale","Oyo State, Ibadan",Ibadan,18000000.0,600,3,3,Unfurnished,1,Oyo,30000.0
206,"18bdrm Block of Flats in Unity, Egbeda for sale","Alimosho, Egbeda",Egbeda,180000000.0,650,18,18,Semi-furnished,1,Lagos,276923.0
207,1bdrm Bungalow in Dei-Dei for sale,"Abuja (FCT), Dei-Dei",Dei-Dei,13000000.0,150,1,1,Semi-furnished,1,Abuja,86667.0
208,"2bdrm Block of Flats in Elewuro, Ibadan for sale","Oyo State, Ibadan",Ibadan,25000000.0,470,2,2,Unfurnished,1,Oyo,53191.0
209,3bdrm Bungalow in Ijebu Ode for sale,"Ogun State, Ijebu Ode",Ijebu Ode,70000000.0,365,3,4,Semi-furnished,0,Ogun,191781.0
210,"3bdrm Block of Flats in Abatakan, Ojoo for sale","Ibadan, Ojoo",Ojoo,47000000.0,1000,3,3,Unfurnished,1,Oyo,47000.0
211,Furnished 3bdrm Duplex in Lekki Expressway for sale,"Lekki, Lekki Expressway",Lekki Expressway,400000000.0,300,3,5,Furnished,1,Lagos,1333333.0
212,10bdrm Block of Flats in Egan for sale,"Ikotun/Igando, Egan",Egan,60000000.0,300,10,10,Semi-furnished,1,Lagos,200000.0
213,"20bdrm Block of Flats in Unity, Egbeda for sale","Alimosho, Egbeda",Egbeda,350000000.0,1200,20,10,Semi-furnished,1,Lagos,291667.0
214,5bdrm Duplex in Ikate for sale,"Lekki, Ikate",Ikate,315000000.0,800,5,5,Unfurnished,0,Lagos,393750.0
215,4bdrm Bungalow in Omi-Adio Apata for sale,"Oyo State, Ibadan",Ibadan,25000000.0,500,4,5,Unfurnished,1,Oyo,50000.0
216,"3bdrm Apartment in Udo Club Ebony Paint, Enugu for sale","Enugu State, Enugu",Enugu,80000000.0,700,3,3,Semi-furnished,0,Enugu,114286.0
217,"4bdrm Duplex in Ochacho Estate, Life Camp for sale","Gwarinpa, Life Camp",Life Camp,190000000.0,250,4,4,Unfurnished,0,Abuja,760000.0
218,2bdrm Apartment in Kaba for sale,"Gwagwa, Kaba",Kaba,16000000.0,250,2,2,Semi-furnished,1,Abuja,64000.0
219,3bdrm House in Ogombo for sale,"Ajah, Ogombo",Ogombo,79000000.0,360,3,3,Unfurnished,0,Lagos,219444.0
220,4bdrm House in Osogbo for sale,"Osun State, Osogbo",Osogbo,85000000.0,11,4,2,Unfurnished,0,Osun,7727273.0
221,Furnished 2bdrm Block of Flats in Kubwa for sale,"Abuja (FCT), Kubwa",Kubwa,75000000.0,650,2,2,Furnished,1,Abuja,115385.0
222,3bdrm Bungalow in Ado-Odo/Ota for sale,"Ogun State, Ado-Odo/Ota",Ado-Odo/Ota,17000000.0,650,3,3,Unfurnished,1,Ogun,26154.0
223,Furnished 5bdrm Duplex in Chevron for sale,"Lekki, Chevron",Chevron,550000000.0,400,5,5,Furnished,1,Lagos,1375000.0
224,"20bdrm Block of Flats in Akesan Area, Igando / Ikotun/Igando for sale","Ikotun/Igando, Igando / Ikotun/Igando",Igando / Ikotun/Igando,80000000.0,600,20,20,Semi-furnished,1,Lagos,133333.0
225,"2bdrm Bungalow in Clifford Omozeghian, Kubwa for sale","Abuja (FCT), Kubwa",Kubwa,90000000.0,582,2,2,Unfurnished,0,Abuja,154639.0
226,"20bdrm Block of Flats in Ija, Egan for sale","Ikotun/Igando, Egan",Egan,70000000.0,650,20,10,Unfurnished,1,Lagos,107692.0
227,"Furnished 4bdrm Bungalow in Favour, Ibadan for sale","Oyo State, Ibadan",Ibadan,65000000.0,510,4,3,Furnished,1,Oyo,127451.0
228,"4bdrm Duplex in Igbajo Crescent, Ifako-Ijaiye for sale","Lagos State, Ifako-Ijaiye",Ifako-Ijaiye,50000000.0,205,4,5,Unfurnished,1,Lagos,243902.0
229,"Furnished 5bdrm Duplex in Centenary City, Enugu for sale","Enugu State, Enugu",Enugu,150000000.0,600,5,5,Furnished,0,Enugu,250000.0
230,Furnished 4bdrm Duplex in Igando / Ikotun/Igando for sale,"Ikotun/Igando, Igando / Ikotun/Igando",Igando / Ikotun/Igando,400000000.0,300,4,5,Furnished,1,Lagos,1333333.0
231,"2bdrm Block of Flats in Apdc Estate, Karsana for sale","Gwagwa, Karsana",Karsana,49000000.0,150,2,2,Semi-furnished,0,Abuja,326667.0
232,"Furnished 3bdrm Block of Flats in Trans Ekulu, Enugu for sale","Enugu State, Enugu",Enugu,150000000.0,800,3,3,Furnished,0,Enugu,187500.0
233,"12bdrm Block of Flats in Marble Estate, Ajah for sale","Lagos State, Ajah",Ajah,165000000.0,800,12,16,Unfurnished,0,Lagos,206250.0
234,2bdrm House in Back Of Steel for sale,"Osun State, Ikirun",Ikirun,8000000.0,470,2,2,Semi-furnished,0,Osun,17021.0
235,"4bdrm Duplex in Phase 2, Ogudu for sale","Lagos State, Ogudu",Ogudu,500000088.0,700,4,4,Semi-furnished,1,Lagos,714286.0
236,"Furnished 3bdrm Duplex in River Park Estate, Lugbe District for sale","Abuja (FCT), Lugbe District",Lugbe District,370000000.0,450,3,4,Furnished,1,Abuja,822222.0
237,"5bdrm Duplex in Galadimawa, In An for sale","Abuja (FCT), Galadimawa",Galadimawa,550000000.0,500,5,6,Unfurnished,1,Abuja,1100000.0
238,"3bdrm Block of Flats in Estate, Adeniyi Jones for sale","Ikeja, Adeniyi Jones",Adeniyi Jones,250000000.0,550,3,3,Semi-furnished,1,Lagos,454545.0
239,4bdrm Duplex in Wuye for sale,"Abuja (FCT), Wuye",Wuye,380000000.0,350,4,5,Unfurnished,1,Abuja,1085714.0
240,Furnished 4bdrm Duplex in Ogba for sale,"Lagos State, Ogba",Ogba,270000000.0,500,4,4,Furnished,1,Lagos,540000.0
241,1bdrm Apartment in Lokogoma Express for sale,"Abuja (FCT), Lokogoma",Lokogoma,75000000.0,800,1,2,Unfurnished,1,Abuja,93750.0
242,4bdrm Duplex in Kaura District for sale,"Abuja (FCT), Kaura",Kaura,260000000.0,450,4,5,Unfurnished,1,Abuja,577778.0
243,"Furnished 3bdrm Bungalow in Citi Ville, Enugu for sale","Enugu State, Enugu",Enugu,110000000.0,500,3,3,Furnished,1,Enugu,220000.0
244,"Furnished 5bdrm Duplex in Almond Garden Estate, Enugu for sale","Enugu State, Enugu",Enugu,290000000.0,500,5,6,Furnished,1,Enugu,580000.0
245,"Furnished 5bdrm Duplex in Jedediah Extension, Enugu for sale","Enugu State, Enugu",Enugu,180000000.0,500,5,6,Furnished,1,Enugu,360000.0
246,"5bdrm Penthouse in Kolapo Ishola Gra, Akobo for sale","Ibadan, Akobo",Akobo,370000000.0,350,5,6,Semi-furnished,1,Oyo,1057143.0
247,"Furnished 6bdrm Duplex in Independent Layout, Enugu for sale","Enugu State, Enugu",Enugu,350000000.0,500,6,7,Furnished,1,Enugu,700000.0
248,4bdrm Duplex in Jahi for sale,"Abuja (FCT), Jahi",Jahi,350000000.0,400,4,5,Unfurnished,1,Abuja,875000.0
249,Furnished 4bdrm Duplex in Ajah for sale,"Lagos State, Ajah",Ajah,165000000.0,500,4,4,Furnished,1,Lagos,330000.0
250,5bdrm Duplex in Adeniyi Jones Ikeja for sale,"Lagos State, Ikeja",Ikeja,450000000.0,350,5,5,Semi-furnished,1,Lagos,1285714.0
251,Furnished 3bdrm Bungalow in Baruwa for sale,"Ipaja, Baruwa",Baruwa,55000000.0,600,3,3,Furnished,1,Lagos,91667.0
252,"4bdrm Bungalow in Model City Estate, Ojoo for sale","Ibadan, Ojoo",Ojoo,15000000.0,500,4,5,Unfurnished,1,Oyo,30000.0
253,5bdrm Duplex in Galadimawa for sale,"Abuja (FCT), Galadimawa",Galadimawa,280000000.0,300,5,5,Unfurnished,1,Abuja,933333.0
254,Furnished 5bdrm Duplex in Mabushi for sale,"Abuja (FCT), Mabushi",Mabushi,500000000.0,800,5,6,Furnished,1,Abuja,625000.0
255,"2bdrm Apartment in Akala Akobo, Ibadan for sale","Oyo State, Ibadan",Ibadan,40000000.0,916,2,2,Unfurnished,1,Oyo,43668.0
256,"4bdrm Duplex in Secured Estate, Omole Phase 2 for sale","Ikeja, Omole Phase 2",Omole Phase 2,450000000.0,290,4,4,Semi-furnished,1,Lagos,1551724.0
257,3bdrm Duplex in Life Camp for sale,"Gwarinpa, Life Camp",Life Camp,110000000.0,200,3,4,Unfurnished,1,Abuja,550000.0
258,"Furnished 5bdrm Duplex in Lavida Estate, Ifako-Ijaiye for sale","Lagos State, Ifako-Ijaiye",Ifako-Ijaiye,130000000.0,600,5,5,Furnished,1,Lagos,216667.0
259,"Furnished 4bdrm Duplex in Blue Stone Garden, Abeokuta South for sale","Ogun State, Abeokuta South",Abeokuta South,100000000.0,600,4,4,Furnished,1,Ogun,166667.0
260,3bdrm Apartment in Life Camp After for sale,"Gwarinpa, Life Camp",Life Camp,140000000.0,170,3,4,Unfurnished,1,Abuja,823529.0
261,"5bdrm Duplex in River Park Estate, Lugbe District for sale","Abuja (FCT), Lugbe District",Lugbe District,280000000.0,750,5,6,Unfurnished,1,Abuja,373333.0
262,"4bdrm Duplex in Secured Area, Dopemu for sale","Alimosho, Dopemu",Dopemu,190000000.0,300,4,4,Semi-furnished,1,Lagos,633333.0
263,"Furnished 4bdrm Duplex in City Ville, Enugu for sale","Enugu State, Enugu",Enugu,165000000.0,500,4,5,Furnished,1,Enugu,330000.0
264,3bdrm Bungalow in Jericho for sale,"Ibadan, Jericho",Jericho,85000000.0,500,3,3,Semi-furnished,1,Oyo,170000.0
265,"3bdrm Bungalow in Nta Rd Off Mgbuoba, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,100000000.0,325,3,3,Semi-furnished,1,Rivers,307692.0
266,"3bdrm Bungalow in Wisdom, Akobo for sale","Ibadan, Akobo",Akobo,50000000.0,500,3,4,Semi-furnished,1,Oyo,100000.0
267,"4bdrm Bungalow in Iwofe, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,34000000.0,465,4,5,Unfurnished,1,Rivers,73118.0
268,"3bdrm Duplex in Secured Area, Omole Phase 2 for sale","Ikeja, Omole Phase 2",Omole Phase 2,135000000.0,250,3,3,Semi-furnished,1,Lagos,540000.0
269,5bdrm Duplex in Woji for sale,"Port-Harcourt, Woji",Woji,350000000.0,500,5,6,Semi-furnished,1,Rivers,700000.0
270,1bdrm Apartment in Ologolo for sale,"Lekki, Ologolo",Ologolo,80000000.0,1000,1,1,Unfurnished,1,Lagos,80000.0
271,"4bdrm Bungalow in Akala Estate, Akobo for sale","Ibadan, Akobo",Akobo,83000000.0,450,4,5,Unfurnished,1,Oyo,184444.0
272,"Furnished 3bdrm Penthouse in In An Estate, Galadimawa for sale","Abuja (FCT), Galadimawa",Galadimawa,120000000.0,450,3,4,Furnished,1,Abuja,266667.0
273,"4bdrm Duplex in Surram Estate..., Lugbe District for sale","Abuja (FCT), Lugbe District",Lugbe District,85000000.0,500,4,5,Unfurnished,1,Abuja,170000.0
274,"5bdrm Duplex in River Park Estate, for sale","Abuja (FCT), Lugbe District",Lugbe District,300000000.0,450,5,6,Unfurnished,1,Abuja,666667.0
275,"11bdrm Duplex in Ameachi School Road, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,500000000.0,942,11,12,Semi-furnished,1,Rivers,530786.0
276,"4bdrm Duplex in Addo Road Ajah, for sale","Ajah, Ado / Ajah",Ado / Ajah,155000000.0,1000,4,4,Unfurnished,1,Lagos,155000.0
277,"4bdrm Duplex in Secured Estate, Aguda / Ogba for sale","Ogba, Aguda / Ogba",Aguda / Ogba,450000000.0,300,4,4,Semi-furnished,1,Lagos,1500000.0
278,"4bdrm Duplex in Orchid, Chevron for sale","Lekki, Chevron",Chevron,190000000.0,251,4,4,Unfurnished,1,Lagos,756972.0
279,4bdrm Duplex in Idu Industrial for sale,"Abuja (FCT), Idu Industrial",Idu Industrial,200000000.0,400,4,5,Unfurnished,1,Abuja,500000.0
280,"Furnished 3bdrm Block of Flats in Karaole Estate, Ifako-Ijaiye for sale","Lagos State, Ifako-Ijaiye",Ifako-Ijaiye,250000000.0,520,3,3,Furnished,1,Lagos,480769.0
281,Furnished 5bdrm Duplex in Omole Phase 2 for sale,"Ikeja, Omole Phase 2",Omole Phase 2,550000000.0,500,5,5,Furnished,1,Lagos,1100000.0
282,"4bdrm Duplex in River Park Estate, Lugbe District for sale","Abuja (FCT), Lugbe District",Lugbe District,250000000.0,450,4,5,Unfurnished,1,Abuja,555556.0
283,"2bdrm Block of Flats in Ozuoba, Port for sale","Rivers State, Port-Harcourt",Port-Harcourt,55000000.0,465,2,3,Semi-furnished,1,Rivers,118280.0
284,"5bdrm Penthouse in Kolapo Ishola Gra, Ibadan for sale","Oyo State, Ibadan",Ibadan,430000000.0,450,5,5,Unfurnished,1,Oyo,955556.0
285,4bdrm Duplex in Gbagada for sale,"Lagos State, Gbagada",Gbagada,200000000.0,600,4,4,Unfurnished,1,Lagos,333333.0
286,5bdrm Duplex in Vgc for sale,"Ajah, VGC / Ajah",VGC / Ajah,350000000.0,400,5,6,Unfurnished,1,Lagos,875000.0
287,2bdrm Apartment in Ajah for sale,"Lagos State, Ajah",Ajah,85000000.0,1000,2,2,Unfurnished,1,Lagos,85000.0
288,"5bdrm Duplex in New Heaven, Enugu for sale","Enugu State, Enugu",Enugu,250000000.0,500,5,5,Semi-furnished,1,Enugu,500000.0
289,5bdrm Duplex in Jahi for sale,"Abuja (FCT), Jahi",Jahi,350000000.0,200,5,5,Unfurnished,1,Abuja,1750000.0
290,6bdrm House in Osisioma Aba for sale,"Abia State, Aba North",Aba North,10500000.0,232,6,9,Unfurnished,1,Abia,45259.0
291,5bdrm Duplex in VGC / Ajah for sale,"Ajah, VGC / Ajah",VGC / Ajah,350000000.0,300,5,5,Semi-furnished,1,Lagos,1166667.0
292,Furnished 4bdrm Duplex in Ikota for sale,"Lekki, Ikota",Ikota,140000000.0,500,4,4,Furnished,1,Lagos,280000.0
293,"3bdrm Bungalow in Centenary City, Enugu for sale","Enugu State, Enugu",Enugu,115000000.0,450,3,3,Semi-furnished,1,Enugu,255556.0
294,3bdrm Block of Flats in Admiralty Lekki for sale,"Lekki, Lekki Phase 1",Lekki Phase 1,400000000.0,100,3,4,Semi-furnished,1,Lagos,4000000.0
295,"3bdrm Bungalow in Emene, Enugu for sale","Enugu State, Enugu",Enugu,65000000.0,420,3,3,Semi-furnished,1,Enugu,154762.0
296,"Furnished 4bdrm Duplex in Citi View Estate, Akesan for sale","Alimosho, Akesan",Akesan,155000000.0,600,4,4,Furnished,1,Lagos,258333.0
297,"3bdrm Bungalow in Not Inside An, Kuje for sale","Abuja (FCT), Kuje",Kuje,90000000.0,1000,3,4,Unfurnished,1,Abuja,90000.0
298,"4bdrm Bungalow in In An Estate Along, Lugbe District for sale","Abuja (FCT), Lugbe District",Lugbe District,80000000.0,450,4,5,Unfurnished,1,Abuja,177778.0
299,"2bdrm Block of Flats in Off Resdon Hotel, for sale","Rivers State, Port-Harcourt",Port-Harcourt,110000000.0,465,2,3,Unfurnished,1,Rivers,236559.0
300,2bdrm Apartment in Ikota Villa Estate for sale,"Lekki, Ikota",Ikota,80000000.0,1000,2,2,Unfurnished,1,Lagos,80000.0
301,Furnished 5bdrm Duplex in Harris Drive Vgc for sale,"Ajah, VGC / Ajah",VGC / Ajah,350000000.0,500,5,6,Furnished,1,Lagos,700000.0
302,4bdrm Duplex in Samonda for sale,"Ibadan, Samonda",Samonda,300000000.0,700,4,4,Unfurnished,1,Oyo,428571.0
303,Furnished 18bdrm Block of Flats in Benin City for sale,"Edo State, Benin City",Benin City,70000000.0,1350,18,14,Furnished,1,Edo,51852.0
304,2bdrm Apartment in Ologolo for sale,"Lekki, Ologolo",Ologolo,125000000.0,250,2,2,Semi-furnished,1,Lagos,500000.0
305,Furnished 5bdrm Duplex in Surulere for sale,"Lagos State, Surulere",Surulere,500000000.0,500,5,5,Furnished,1,Lagos,1000000.0
306,5bdrm Duplex in Ikota for sale,"Lekki, Ikota",Ikota,520000000.0,750,5,5,Semi-furnished,1,Lagos,693333.0
307,"4bdrm Duplex in Estate, Opebi for sale","Ikeja, Opebi",Opebi,450000000.0,280,4,4,Semi-furnished,1,Lagos,1607143.0
308,4bdrm Duplex in Sangotedo for sale,"Ajah, Sangotedo",Sangotedo,165000000.0,500,4,5,Unfurnished,1,Lagos,330000.0
309,4bdrm Duplex in Life Camp for sale,"Gwarinpa, Life Camp",Life Camp,280000000.0,370,4,5,Unfurnished,1,Abuja,756757.0
310,3bdrm Bungalow in Fha Lugbe. for sale,"Abuja (FCT), Lugbe District",Lugbe District,130000000.0,950,3,4,Unfurnished,1,Abuja,136842.0
311,4bdrm Bungalow in Rumuigbo Port for sale,"Rivers State, Port-Harcourt",Port-Harcourt,150000000.0,465,4,5,Semi-furnished,1,Rivers,322581.0
312,3bdrm Duplex in Lokogoma for sale,"Abuja (FCT), Lokogoma",Lokogoma,135000000.0,350,3,3,Unfurnished,1,Abuja,385714.0
313,"4bdrm Duplex in Jericho Gra, Ibadan for sale","Oyo State, Ibadan",Ibadan,240000000.0,900,4,4,Semi-furnished,1,Oyo,266667.0
314,4bdrm Duplex in Thomas Estate Ajah for sale,"Lagos State, Ajah",Ajah,145000000.0,1000,4,4,Unfurnished,1,Lagos,145000.0
315,Furnished 3bdrm Apartment in Katampe Extension for sale,"Katampe, Katampe Extension",Katampe Extension,300000000.0,500,3,4,Furnished,1,Abuja,600000.0
316,4bdrm Duplex in Orazi Port Harcourt for sale,"Rivers State, Port-Harcourt",Port-Harcourt,200000000.0,460,4,4,Semi-furnished,1,Rivers,434783.0
317,"3bdrm Bungalow in Akala Estate, Akobo for sale","Ibadan, Akobo",Akobo,65000000.0,300,3,4,Unfurnished,1,Oyo,216667.0
318,"5bdrm Duplex in Kings Park Estate, Kaura for sale","Abuja (FCT), Kaura",Kaura,400000000.0,800,5,6,Unfurnished,1,Abuja,500000.0
319,4bdrm Duplex in Shell Cooperative for sale,"Rivers State, Port-Harcourt",Port-Harcourt,400000000.0,400,4,5,Unfurnished,1,Rivers,1000000.0
320,"5bdrm Duplex in Ikate, Lekki Lagos, for sale","Lekki, Ikate",Ikate,280000000.0,1000,5,5,Unfurnished,1,Lagos,280000.0
321,"4bdrm Duplex in Secured Area, Surulere for sale","Lagos State, Surulere",Surulere,250000000.0,280,4,4,Semi-furnished,1,Lagos,892857.0
322,"Furnished 4bdrm Duplex in Almond Garden, Enugu for sale","Enugu State, Enugu",Enugu,145000000.0,500,4,5,Furnished,1,Enugu,290000.0
323,5bdrm Duplex in Call To Enter Estate for sale,"Ajah, Sangotedo",Sangotedo,165000000.0,420,5,5,Semi-furnished,1,Lagos,392857.0
324,3bdrm Apartment in Ikeja for sale,"Lagos State, Ikeja",Ikeja,250000000.0,700,3,3,Semi-furnished,1,Lagos,357143.0
325,Furnished 4bdrm Duplex in Opebi for sale,"Ikeja, Opebi",Opebi,280000000.0,500,4,4,Furnished,1,Lagos,560000.0
326,"18bdrm Block of Flats in Oke Itunu, Ibadan Polytechnic/University","Ibadan, Ibadan Polytechnic/University",Ibadan Polytechnic/University,50000000.0,600,18,12,Unfurnished,1,Oyo,83333.0
327,"4bdrm Duplex in Chief Lateef Oyelade, Ibadan for sale","Oyo State, Ibadan",Ibadan,200000000.0,600,4,4,Unfurnished,1,Oyo,333333.0
328,"4bdrm Duplex in Secured Estate, GRA Phase 1 for sale","Magodo, GRA Phase 1",GRA Phase 1,480000000.0,350,4,4,Semi-furnished,1,Lagos,1371429.0
329,"4bdrm Duplex in Secured Area, Ifako-Ogba for sale","Ogba, Ifako-Ogba",Ifako-Ogba,200000000.0,280,4,4,Semi-furnished,1,Lagos,714286.0
330,"3bdrm Bungalow in Efab Verizon, Karsana for sale","Gwagwa, Karsana",Karsana,170000000.0,550,3,4,Unfurnished,1,Abuja,309091.0
331,"5bdrm Duplex in Gra, Enugu for sale","Enugu State, Enugu",Enugu,210000000.0,500,5,5,Semi-furnished,1,Enugu,420000.0
332,4bdrm Duplex in Lekki Palm City for sale,"Lagos State, Lekki",Lekki,300000000.0,350,4,4,Semi-furnished,1,Lagos,857143.0
333,3bdrm Duplex in Mabushi for sale,"Abuja (FCT), Mabushi",Mabushi,220000000.0,250,3,4,Unfurnished,1,Abuja,880000.0
334,"3bdrm Apartment in Spinal Apartment, for sale","Abuja (FCT), Kaura",Kaura,150000000.0,800,3,4,Unfurnished,1,Abuja,187500.0
335,3bdrm Block of Flats in Woji Port Harcourt for sale,"Rivers State, Port-Harcourt",Port-Harcourt,130000000.0,465,3,4,Unfurnished,1,Rivers,279570.0
336,4bdrm Duplex in Ikate for sale,"Lekki, Ikate",Ikate,260000000.0,1000,4,4,Unfurnished,1,Lagos,260000.0
337,4bdrm Duplex in Agodi for sale,"Ibadan, Agodi",Agodi,550000000.0,600,4,4,Unfurnished,1,Oyo,916667.0
338,"4bdrm Duplex in Secured Area, Ajah for sale","Lagos State, Ajah",Ajah,180000000.0,290,4,4,Semi-furnished,1,Lagos,620690.0
339,"4bdrm Duplex in Secured Area, Ojodu for sale","Lagos State, Ojodu",Ojodu,260000000.0,290,4,4,Semi-furnished,1,Lagos,896552.0
340,"Furnished 4bdrm Duplex in Ivory Estate, Enugu for sale","Enugu State, Enugu",Enugu,300000000.0,500,4,5,Furnished,1,Enugu,600000.0
341,12bdrm Block of Flats in Benin City for sale,"Edo State, Benin City",Benin City,25000000.0,900,12,12,Unfurnished,1,Edo,27778.0
342,4bdrm Duplex in Off Lekki-Epe Expressway for sale,"Ajah, Off Lekki-Epe Expressway",Off Lekki-Epe Expressway,195000000.0,500,4,5,Semi-furnished,1,Lagos,390000.0
343,Furnished 3bdrm Block of Flats in Shasha for sale,"Alimosho, Shasha",Shasha,160000000.0,500,3,3,Furnished,1,Lagos,320000.0
344,Furnished 5bdrm Duplex in Lekki for sale,"Lagos State, Lekki",Lekki,550000000.0,520,5,5,Furnished,1,Lagos,1057692.0
345,"Furnished 3bdrm Block of Flats in Abiola Estate, Lekki for sale","Lagos State, Lekki",Lekki,140000000.0,600,3,3,Furnished,1,Lagos,233333.0
346,"Furnished 4bdrm Bungalow in Iyewo State, VGC / Ajah for sale","Ajah, VGC / Ajah",VGC / Ajah,60000000.0,600,4,4,Furnished,1,Lagos,100000.0
347,"3bdrm Bungalow in Adegbayi, Alakia for sale","Ibadan, Alakia",Alakia,12000000.0,400,3,3,Unfurnished,1,Oyo,30000.0
